"","consentResp.keys","consentResp.rt","Proceed.keys","Proceed.rt","AttnChkResp.keys","AttnChkResp.corr","AttnChkResp.rt","Attention.thisRepN","Attention.thisTrialN","Attention.thisN","Attention.thisIndex","Attention.ran","AttentionQuestion","AttentionAnswer","PROLIFIC_PID","Age","Sex","Handedness","date","expName","psychopyVersion","OS","frameRate","browser","xResolution","yResolution","proceed1.keys","proceed1.rt","InstRep.thisRepN","InstRep.thisTrialN","InstRep.thisN","InstRep.thisIndex","InstRep.ran","SSResp.keys","SSResp.corr","SSResp.rt","headstart.thisRepN","headstart.thisTrialN","headstart.thisN","headstart.thisIndex","headstart.ran","Phase","Condition","Stim1","Stim2","Colour","CorrectAnswer","Validity","SSPhase.thisRepN","SSPhase.thisTrialN","SSPhase.thisN","SSPhase.thisIndex","SSPhase.ran","NextPhaseResp.keys","NextPhaseResp.rt","AttentionTask2.thisRepN","AttentionTask2.thisTrialN","AttentionTask2.thisN","AttentionTask2.thisIndex","AttentionTask2.ran","proceed2.keys","proceed2.rt","InstRep2.thisRepN","InstRep2.thisTrialN","InstRep2.thisN","InstRep2.thisIndex","InstRep2.ran","PrestimulusDuration","PreResp.keys","PreResp.corr","Response.keys","Response.corr","Response.rt","Prac.thisRepN","Prac.thisTrialN","Prac.thisN","Prac.thisIndex","Prac.ran","ExpProceed.keys","ExpProceed.rt","PracRepeat.thisRepN","PracRepeat.thisTrialN","PracRepeat.thisN","PracRepeat.thisIndex","PracRepeat.ran","Phase2.thisRepN","Phase2.thisTrialN","Phase2.thisN","Phase2.thisIndex","Phase2.ran","Continue_2.keys","Phase3_1.thisRepN","Phase3_1.thisTrialN","Phase3_1.thisN","Phase3_1.thisIndex","Phase3_1.ran","Continue_2.rt","Phase3_2.thisRepN","Phase3_2.thisTrialN","Phase3_2.thisN","Phase3_2.thisIndex","Phase3_2.ran","LaskBlockproceed.keys","LaskBlockproceed.rt","AwareResponse","Answer.text","awarenext.keys","awarenext.rt","Awareness.thisRepN","Awareness.thisTrialN","Awareness.thisN","Awareness.thisIndex","Awareness.ran","AwareQuestion","AwareAnswer","Performance","Endresp.keys","Endresp.rt","debriefend.keys","debriefend.rt","STUDY_ID","SESSION_ID","Continue.keys","Continue.rt"
"1827",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.896000000000015]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,10,50,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1828",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.4630000000000223]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,11,51,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1829",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.40200000000004366]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,12,52,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1830",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.5310000000000059]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,13,53,14,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1831",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.39900000000005775]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,14,54,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1832",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.4469999999999459]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,15,55,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""u""]",1,"[0.37999999999999545]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,16,56,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1834",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.38700000000000045]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,17,57,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1835",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u""]",1,"[0.5320000000000391]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,18,58,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1836",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.4189999999999827]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,19,59,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1837",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e"",""u""]",0,"[0.7320000000000277,1.1820000000000164]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,0,60,16,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1838",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u""]",1,"[1.2010000000000218]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,1,61,5,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1839",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.3990000000000009]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,2,62,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1840",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u""]",1,"[0.44700000000000273]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,3,63,7,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1841",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u"",""e""]",0,"[0.34799999999995634,0.55499999999995]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,4,64,6,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1842",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","green","u","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e"",""u""]",0,"[0.44700000000000273,0.8029999999999973]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,5,65,18,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1843",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""e""]",1,"[0.636000000000081]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,6,66,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1844",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.43499999999994543]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,7,67,9,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1845",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.41800000000000637]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,8,68,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1846",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""e""]",1,"[0.5629999999999882]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,9,69,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1847",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u"",""e""]",0,"[0.4659999999998945,0.8709999999999809]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,10,70,8,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1848",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15,NA,0,"[""e"",""u""]",0,"[0.46699999999998454,0.8829999999999245]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,11,71,11,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1849",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.5220000000000482]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,12,72,12,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u""]",1,"[0.4370000000000118]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,13,73,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1851",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3,NA,0,"[""u""]",1,"[0.3569999999999709]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,14,74,15,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1852",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","red","e","invalid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2,NA,0,"[""u"",""e""]",0,"[0.36400000000003274,0.5310000000000628]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,15,75,17,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1853",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"warm","red","e","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""e""]",1,"[0.4319999999999027]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,16,76,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
"1854",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612aeb93abdc04f9663477e6",20,"male","right","2021-09-01_00h06.36","Experiment1_SPC","2021.2.3","MacIntel",62.5,"Safari",1440,900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2","S2-R",NA,"fair","green","u","valid",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.25,NA,0,"[""u""]",1,"[0.35199999999997544]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,17,77,13,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"612e03988528ef0c8385737c","612e3743193e1785f8aee95c",NA,NA
